OriginalFeature0,OriginalFeature1,OriginalFeature2,OriginalFeature3,OriginalFeature4,OriginalFeature5,OriginalFeature6,OriginalFeature7,True1,True2,True3,True4,Pred1,Pred2,Pred3,Pred4
51.0,232.480758,167.8346074,96.50608449,-49.25115022,263.2754749,10061.75341,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,418.8325913,201.0685011,400.8975901,195.1052337,38.39433169,1254.298248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.0,201.0685011,400.8975901,195.1052337,38.39433169,324.0068797,1578.305128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,400.8975901,195.1052337,38.39433169,324.0068797,219.7096125,1798.01474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,195.1052337,38.39433169,324.0068797,219.7096125,25.05350138,1823.068242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,38.39433169,324.0068797,219.7096125,25.05350138,165.716705,1988.784947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,324.0068797,219.7096125,25.05350138,165.716705,163.6987687,2152.483715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,219.7096125,25.05350138,165.716705,163.6987687,405.9486387,2558.432354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,25.05350138,165.716705,163.6987687,405.9486387,243.5708294,2802.003183,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,165.716705,163.6987687,405.9486387,243.5708294,-53.07851577,2748.924668,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,163.6987687,405.9486387,243.5708294,-53.07851577,-302.1744785,2446.750189,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,405.9486387,243.5708294,-53.07851577,-302.1744785,-61.4895307,2385.260658,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,243.5708294,-53.07851577,-302.1744785,-61.4895307,299.7701505,2685.030809,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,-53.07851577,-302.1744785,-61.4895307,299.7701505,-43.84000019,2641.190809,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,-302.1744785,-61.4895307,299.7701505,-43.84000019,140.9468282,2782.137637,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,-61.4895307,299.7701505,-43.84000019,140.9468282,196.5454782,2978.683115,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,299.7701505,-43.84000019,140.9468282,196.5454782,131.2442888,3109.927404,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,-43.84000019,140.9468282,196.5454782,131.2442888,-45.49370717,3064.433697,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,140.9468282,196.5454782,131.2442888,-45.49370717,-14.07233536,3050.361361,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,196.5454782,131.2442888,-45.49370717,-14.07233536,-3.531986324,3046.829375,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,131.2442888,-45.49370717,-14.07233536,-3.531986324,247.3192657,3294.148641,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,-45.49370717,-14.07233536,-3.531986324,247.3192657,123.1337308,3417.282372,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,-14.07233536,-3.531986324,247.3192657,123.1337308,-63.36922525,3353.913146,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,-3.531986324,247.3192657,123.1337308,-63.36922525,196.7348903,3550.648037,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,247.3192657,123.1337308,-63.36922525,196.7348903,-258.4197708,3292.228266,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,123.1337308,-63.36922525,196.7348903,-258.4197708,394.4050682,3686.633334,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,-63.36922525,196.7348903,-258.4197708,394.4050682,-26.66045661,3659.972877,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,196.7348903,-258.4197708,394.4050682,-26.66045661,-116.910203,3543.062674,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,-258.4197708,394.4050682,-26.66045661,-116.910203,410.1521601,3953.214835,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,394.4050682,-26.66045661,-116.910203,410.1521601,-385.1700534,3568.044781,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,-26.66045661,-116.910203,410.1521601,-385.1700534,142.8485804,3710.893362,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,-116.910203,410.1521601,-385.1700534,142.8485804,-28.32510908,3682.568252,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,410.1521601,-385.1700534,142.8485804,-28.32510908,119.8759593,3802.444212,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,-385.1700534,142.8485804,-28.32510908,119.8759593,475.3649259,4277.809138,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,142.8485804,-28.32510908,119.8759593,475.3649259,-557.7979969,3720.011141,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,-28.32510908,119.8759593,475.3649259,-557.7979969,336.7672581,4056.778399,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,119.8759593,475.3649259,-557.7979969,336.7672581,110.5503525,4167.328751,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,475.3649259,-557.7979969,336.7672581,110.5503525,162.3914735,4329.720225,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,-557.7979969,336.7672581,110.5503525,162.3914735,326.7234933,4656.443718,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,336.7672581,110.5503525,162.3914735,326.7234933,-246.3549195,4410.088799,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,110.5503525,162.3914735,326.7234933,-246.3549195,459.008803,4869.097602,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,162.3914735,326.7234933,-246.3549195,459.008803,433.9575247,5303.055126,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,326.7234933,-246.3549195,459.008803,433.9575247,71.984791,5375.039917,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,-246.3549195,459.008803,433.9575247,71.984791,317.5683852,5692.608303,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48.0,459.008803,433.9575247,71.984791,317.5683852,-190.1644043,5502.443898,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,433.9575247,71.984791,317.5683852,-190.1644043,192.3128507,5694.756749,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,71.984791,317.5683852,-190.1644043,192.3128507,525.6374505,6220.3942,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,317.5683852,-190.1644043,192.3128507,525.6374505,58.8418433,6279.236043,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.0,201.0685011,400.8975901,195.1052337,38.39433169,162.8401011,1417.138349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,400.8975901,195.1052337,38.39433169,162.8401011,-39.59908769,1377.539261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,195.1052337,38.39433169,162.8401011,-39.59908769,486.2706545,1863.809916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,38.39433169,162.8401011,-39.59908769,486.2706545,177.1956611,2041.005577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,162.8401011,-39.59908769,486.2706545,177.1956611,271.8874085,2312.892985,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,-39.59908769,486.2706545,177.1956611,271.8874085,299.2079084,2612.100894,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,486.2706545,177.1956611,271.8874085,299.2079084,255.6846642,2867.785558,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,177.1956611,271.8874085,299.2079084,255.6846642,636.7253142,3504.510872,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,271.8874085,299.2079084,255.6846642,636.7253142,196.3889642,3700.899837,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,299.2079084,255.6846642,636.7253142,196.3889642,393.5295345,4094.429371,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,255.6846642,636.7253142,196.3889642,393.5295345,411.4201376,4505.849509,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,636.7253142,196.3889642,393.5295345,411.4201376,119.338569,4625.188078,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,196.3889642,393.5295345,411.4201376,119.338569,93.42561607,4718.613694,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,393.5295345,411.4201376,119.338569,93.42561607,-270.0685855,4448.545108,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,411.4201376,119.338569,93.42561607,-270.0685855,318.3210701,4766.866178,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,119.338569,93.42561607,-270.0685855,318.3210701,366.8192282,5133.685407,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,93.42561607,-270.0685855,318.3210701,366.8192282,53.34502345,5187.03043,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,-270.0685855,318.3210701,366.8192282,53.34502345,168.3160171,5355.346447,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,318.3210701,366.8192282,53.34502345,168.3160171,-1.53988929,5353.806558,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,366.8192282,53.34502345,168.3160171,-1.53988929,327.4783537,5681.284912,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,53.34502345,168.3160171,-1.53988929,327.4783537,156.0330318,5837.317943,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,168.3160171,-1.53988929,327.4783537,156.0330318,43.6673663,5880.98531,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,-1.53988929,327.4783537,156.0330318,43.6673663,250.2650708,6131.25038,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,327.4783537,156.0330318,43.6673663,250.2650708,46.60709814,6177.857479,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,156.0330318,43.6673663,250.2650708,46.60709814,352.0088024,6529.866281,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,43.6673663,250.2650708,46.60709814,352.0088024,12.95889589,6542.825177,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,250.2650708,46.60709814,352.0088024,12.95889589,74.07090563,6616.896083,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,46.60709814,352.0088024,12.95889589,74.07090563,-5.834327311,6611.061755,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,352.0088024,12.95889589,74.07090563,-5.834327311,612.1191966,7223.180952,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,12.95889589,74.07090563,-5.834327311,612.1191966,-132.3617375,7090.819214,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36.0,74.07090563,-5.834327311,612.1191966,-132.3617375,452.9717354,7543.79095,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,-5.834327311,612.1191966,-132.3617375,452.9717354,-98.13884526,7445.652104,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,612.1191966,-132.3617375,452.9717354,-98.13884526,4.613294046,7450.265398,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,-132.3617375,452.9717354,-98.13884526,4.613294046,594.0334243,8044.298823,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,452.9717354,-98.13884526,4.613294046,594.0334243,47.78366154,8092.082484,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,-98.13884526,4.613294046,594.0334243,47.78366154,154.2822779,8246.364762,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,4.613294046,594.0334243,47.78366154,154.2822779,-38.50327287,8207.861489,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,594.0334243,47.78366154,154.2822779,-38.50327287,86.72639458,8294.587884,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,47.78366154,154.2822779,-38.50327287,86.72639458,856.437109,9151.024993,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,154.2822779,-38.50327287,86.72639458,856.437109,96.75809682,9247.78309,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,-38.50327287,86.72639458,856.437109,96.75809682,-89.75310319,9158.029986,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,86.72639458,856.437109,96.75809682,-89.75310319,130.0496011,9288.079588,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48.0,856.437109,96.75809682,-89.75310319,130.0496011,13.52163218,9301.60122,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,96.75809682,-89.75310319,130.0496011,13.52163218,536.9149367,9838.516156,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,-89.75310319,130.0496011,13.52163218,536.9149367,255.8997783,10094.41593,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,130.0496011,13.52163218,536.9149367,255.8997783,-198.2994239,9896.116511,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,400.8975901,195.1052337,38.39433169,162.8401011,32.72375761,1449.862107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,195.1052337,38.39433169,162.8401011,32.72375761,448.7810947,1898.643201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,38.39433169,162.8401011,32.72375761,448.7810947,28.97360558,1927.616807,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,162.8401011,32.72375761,448.7810947,28.97360558,-62.86313393,1864.753673,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,32.72375761,448.7810947,28.97360558,-62.86313393,352.5447867,2217.29846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,448.7810947,28.97360558,-62.86313393,352.5447867,57.83081538,2275.129275,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,28.97360558,-62.86313393,352.5447867,57.83081538,269.1625373,2544.291812,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,-62.86313393,352.5447867,57.83081538,269.1625373,-69.66303306,2474.628779,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,352.5447867,57.83081538,269.1625373,-69.66303306,-340.5523257,2134.076454,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,57.83081538,269.1625373,-69.66303306,-340.5523257,289.6733109,2423.749764,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,269.1625373,-69.66303306,-340.5523257,289.6733109,43.26753344,2467.017298,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,-69.66303306,-340.5523257,289.6733109,43.26753344,-32.56224918,2434.455049,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,-340.5523257,289.6733109,43.26753344,-32.56224918,26.7697328,2461.224782,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,289.6733109,43.26753344,-32.56224918,26.7697328,-93.78267887,2367.442103,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,43.26753344,-32.56224918,26.7697328,-93.78267887,386.173432,2753.615535,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,-32.56224918,26.7697328,-93.78267887,386.173432,119.4245875,2873.040122,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,26.7697328,-93.78267887,386.173432,119.4245875,42.29088484,2915.331007,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,-93.78267887,386.173432,119.4245875,42.29088484,78.55793046,2993.888937,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,386.173432,119.4245875,42.29088484,78.55793046,-318.7521336,2675.136804,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,119.4245875,42.29088484,78.55793046,-318.7521336,466.5683689,3141.705173,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,42.29088484,78.55793046,-318.7521336,466.5683689,-23.81099687,3117.894176,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,78.55793046,-318.7521336,466.5683689,-23.81099687,-115.5831398,3002.311036,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,-318.7521336,466.5683689,-23.81099687,-115.5831398,145.0717443,3147.38278,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,466.5683689,-23.81099687,-115.5831398,145.0717443,-23.05828436,3124.324496,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,-23.81099687,-115.5831398,145.0717443,-23.05828436,188.8212624,3313.145758,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,-115.5831398,145.0717443,-23.05828436,188.8212624,-178.4697375,3134.676021,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,145.0717443,-23.05828436,188.8212624,-178.4697375,343.4690271,3478.145048,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,-23.05828436,188.8212624,-178.4697375,343.4690271,153.7258729,3631.870921,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,188.8212624,-178.4697375,343.4690271,153.7258729,473.63946,4105.510381,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,-178.4697375,343.4690271,153.7258729,473.63946,633.2025097,4738.712891,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,343.4690271,153.7258729,473.63946,633.2025097,156.7806843,4895.493575,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,153.7258729,473.63946,633.2025097,156.7806843,330.6126067,5226.106182,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,473.63946,633.2025097,156.7806843,330.6126067,97.36561741,5323.471799,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,633.2025097,156.7806843,330.6126067,97.36561741,334.6952953,5658.167094,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,156.7806843,330.6126067,97.36561741,334.6952953,297.5154099,5955.682504,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,330.6126067,97.36561741,334.6952953,297.5154099,181.2417956,6136.9243,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,97.36561741,334.6952953,297.5154099,181.2417956,157.9452951,6294.869595,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,334.6952953,297.5154099,181.2417956,157.9452951,-172.7319938,6122.137601,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,297.5154099,181.2417956,157.9452951,-172.7319938,226.9819995,6349.119601,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,181.2417956,157.9452951,-172.7319938,226.9819995,266.2069687,6615.326569,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,157.9452951,-172.7319938,226.9819995,266.2069687,208.7921817,6824.118751,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
48.0,-172.7319938,226.9819995,266.2069687,208.7921817,411.7295606,7235.848312,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49.0,226.9819995,266.2069687,208.7921817,411.7295606,-93.31780358,7142.530508,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,266.2069687,208.7921817,411.7295606,-93.31780358,-120.0408995,7022.489609,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51.0,208.7921817,411.7295606,-93.31780358,-120.0408995,509.0569131,7531.546522,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,195.1052337,38.39433169,162.8401011,32.72375761,154.4833611,1604.345468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9.0,38.39433169,162.8401011,32.72375761,154.4833611,174.0539806,1778.399448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,162.8401011,32.72375761,154.4833611,174.0539806,96.01781326,1874.417262,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11.0,32.72375761,154.4833611,174.0539806,96.01781326,253.2194248,2127.636686,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12.0,154.4833611,174.0539806,96.01781326,253.2194248,-286.7759378,1840.860749,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,174.0539806,96.01781326,253.2194248,-286.7759378,371.9992747,2212.860023,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14.0,96.01781326,253.2194248,-286.7759378,371.9992747,187.1523197,2400.012343,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15.0,253.2194248,-286.7759378,371.9992747,187.1523197,124.4284974,2524.44084,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16.0,-286.7759378,371.9992747,187.1523197,124.4284974,374.7620105,2899.202851,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17.0,371.9992747,187.1523197,124.4284974,374.7620105,-80.47194846,2818.730902,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18.0,187.1523197,124.4284974,374.7620105,-80.47194846,43.92255476,2862.653457,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,124.4284974,374.7620105,-80.47194846,43.92255476,281.9675745,3144.621032,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20.0,374.7620105,-80.47194846,43.92255476,281.9675745,-47.70523215,3096.9158,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,-80.47194846,43.92255476,281.9675745,-47.70523215,-30.98628998,3065.92951,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22.0,43.92255476,281.9675745,-47.70523215,-30.98628998,8.911620357,3074.84113,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.0,281.9675745,-47.70523215,-30.98628998,8.911620357,-374.9229016,2699.918228,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,-47.70523215,-30.98628998,8.911620357,-374.9229016,-171.9156952,2528.002533,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.0,-30.98628998,8.911620357,-374.9229016,-171.9156952,-100.8451452,2427.157388,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,8.911620357,-374.9229016,-171.9156952,-100.8451452,126.5666892,2553.724077,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.0,-374.9229016,-171.9156952,-100.8451452,126.5666892,137.789927,2691.514004,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,-171.9156952,-100.8451452,126.5666892,137.789927,-231.9104471,2459.603557,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29.0,-100.8451452,126.5666892,137.789927,-231.9104471,-84.60104672,2375.00251,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30.0,126.5666892,137.789927,-231.9104471,-84.60104672,16.14798124,2391.150491,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31.0,137.789927,-231.9104471,-84.60104672,16.14798124,-38.38990638,2352.760585,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,-231.9104471,-84.60104672,16.14798124,-38.38990638,218.6106427,2571.371228,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,-84.60104672,16.14798124,-38.38990638,218.6106427,-71.29911511,2500.072113,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,16.14798124,-38.38990638,218.6106427,-71.29911511,16.54763788,2516.619751,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35.0,-38.38990638,218.6106427,-71.29911511,16.54763788,-835.0301367,1681.589614,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,218.6106427,-71.29911511,16.54763788,-835.0301367,107.652736,1789.24235,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,-71.29911511,16.54763788,-835.0301367,107.652736,60.77442662,1850.016776,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,16.54763788,-835.0301367,107.652736,60.77442662,-88.03867282,1761.978104,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,-835.0301367,107.652736,60.77442662,-88.03867282,-67.28367854,1694.694425,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,107.652736,60.77442662,-88.03867282,-67.28367854,-167.3797541,1527.314671,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.0,60.77442662,-88.03867282,-67.28367854,-167.3797541,-100.2565931,1427.058078,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.0,-88.03867282,-67.28367854,-167.3797541,-100.2565931,259.3927127,1686.450791,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43.0,-67.28367854,-167.3797541,-100.2565931,259.3927127,-104.2306472,1582.220143,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.0,-167.3797541,-100.2565931,259.3927127,-104.2306472,-4.942962099,1577.277181,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.0,-100.2565931,259.3927127,-104.2306472,-4.942962099,73.51699529,1650.794177,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46.0,259.3927127,-104.2306472,-4.942962099,73.51699529,-196.4598338,1454.334343,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.0,-104.2306472,-4.942962099,73.51699529,-196.4598338,344.3327444,1798.667087,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
